dialogue_id,target_subtype,annotation,text_snippet,annotator_comment
RU_HIN_009620,CRIMINAL_RECRUITMENT,NORMAL,Легкий заработок от 100к в нед,Проверено
RU_HIN_009641,CRIMINAL_RECRUITMENT,NORMAL,Легкий заработок от 100к в нед,Проверено
RU_HIN_009079,CRIMINAL_RECRUITMENT,UNCERTAIN,Легкий заработок от 100к в нед,Проверено
RU_HIN_009734,CRIMINAL_RECRUITMENT,UNCERTAIN,Легкий заработок от 100к в нед,Проверено
KK_HIN_010089,CRIMINAL_RECRUITMENT,UNCERTAIN,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009208,CRIMINAL_RECRUITMENT,UNCERTAIN,Нужны дропы для оформления кар,Проверено
KK_HIN_010012,CRIMINAL_RECRUITMENT,UNCERTAIN,Аптасына 100к табыс! Курьер (з,Проверено
RU_HIN_011025,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_010844,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011306,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010557,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_010963,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_010906,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_011108,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011422,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_011067,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_010628,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011528,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_010696,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011623,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011353,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
KK_HIN_011783,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010527,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011921,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011684,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010682,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011920,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011942,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011820,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010614,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011767,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
KK_HIN_011418,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010714,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011290,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_010855,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011357,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011967,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
KK_HIN_011710,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_011082,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011391,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_011085,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011333,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011314,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011757,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
KK_HIN_011659,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
KK_HIN_011292,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_011023,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011563,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
KK_HIN_011739,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011509,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_010720,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_011122,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011485,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011697,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010703,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_011183,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011775,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010506,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011594,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010991,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_010994,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_011222,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011586,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
KK_HIN_011888,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
KK_HIN_011472,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010936,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011303,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011889,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_010930,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_011138,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_010519,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_010563,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_011215,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011657,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011406,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_011165,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_011035,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011748,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011459,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_011178,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011868,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_011152,GROUP_LOYALTY_PRESSURE,TARGET_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_010980,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011498,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_010910,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011335,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
KK_HIN_011962,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_010842,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_011105,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_010509,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011392,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010787,GROUP_LOYALTY_PRESSURE,OTHER_THREAT,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_011077,GROUP_LOYALTY_PRESSURE,NORMAL,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011949,GROUP_LOYALTY_PRESSURE,NORMAL,Нағыз жігіттер өздерінікін сат,Проверено
KK_HIN_011276,GROUP_LOYALTY_PRESSURE,NORMAL,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010611,GROUP_LOYALTY_PRESSURE,NORMAL,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_010754,GROUP_LOYALTY_PRESSURE,NORMAL,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011467,GROUP_LOYALTY_PRESSURE,NORMAL,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_010638,GROUP_LOYALTY_PRESSURE,NORMAL,Настоящие пацаны своих не сдаю,Проверено
KK_HIN_011992,GROUP_LOYALTY_PRESSURE,NORMAL,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_011052,GROUP_LOYALTY_PRESSURE,NORMAL,"Если ты не скинешь донат, ты п",Проверено
RU_HIN_010692,GROUP_LOYALTY_PRESSURE,NORMAL,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_011199,GROUP_LOYALTY_PRESSURE,UNCERTAIN,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011564,GROUP_LOYALTY_PRESSURE,UNCERTAIN,Нағыз жігіттер өздерінікін сат,Проверено
RU_HIN_010642,GROUP_LOYALTY_PRESSURE,UNCERTAIN,"Если ты не скинешь донат, ты п",Проверено
KK_HIN_011611,GROUP_LOYALTY_PRESSURE,UNCERTAIN,"Егер ақша салмасаң, бізге қарс",Проверено
RU_HIN_010819,GROUP_LOYALTY_PRESSURE,UNCERTAIN,Настоящие пацаны своих не сдаю,Проверено
RU_HIN_012583,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013304,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
RU_HIN_012512,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012353,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012241,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012203,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012143,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012748,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012464,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013300,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013411,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_013253,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_012928,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_013322,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
RU_HIN_012174,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013250,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
RU_HIN_012202,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012418,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012500,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012619,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012027,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013439,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_012809,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
RU_HIN_012263,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013416,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013123,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
RU_HIN_012249,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013185,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013477,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_013280,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_013448,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013323,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
RU_HIN_012471,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012687,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
KK_HIN_013316,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
RU_HIN_012389,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_012771,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
RU_HIN_012309,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
KK_HIN_013142,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_012926,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013245,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
RU_HIN_012725,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012083,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012251,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012388,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013243,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
RU_HIN_012665,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012226,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012573,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012708,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012256,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012168,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
KK_HIN_012786,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_012941,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_013353,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013204,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
RU_HIN_012079,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012667,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
KK_HIN_013249,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013378,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
RU_HIN_012610,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012442,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012006,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012220,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012384,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012338,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013455,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
RU_HIN_012122,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012378,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013428,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013471,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
RU_HIN_012690,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012180,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
KK_HIN_013305,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013265,SECRET_COMMUNICATION_REQUEST,TARGET_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013223,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_012998,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
RU_HIN_012728,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
KK_HIN_013145,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_013397,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_012995,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
RU_HIN_012348,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012664,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Пиши мне в тг [АККАУНТ], тут н",Проверено
KK_HIN_013130,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_013143,SECRET_COMMUNICATION_REQUEST,OTHER_THREAT,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013194,SECRET_COMMUNICATION_REQUEST,NORMAL,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
RU_HIN_012242,SECRET_COMMUNICATION_REQUEST,NORMAL,"Тут палят, быстро удаляй переп",Проверено
KK_HIN_013317,SECRET_COMMUNICATION_REQUEST,NORMAL,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
RU_HIN_012734,SECRET_COMMUNICATION_REQUEST,NORMAL,"Тут палят, быстро удаляй переп",Проверено
RU_HIN_012458,SECRET_COMMUNICATION_REQUEST,NORMAL,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012325,SECRET_COMMUNICATION_REQUEST,NORMAL,"Пиши мне в тг [АККАУНТ], тут н",Проверено
RU_HIN_012473,SECRET_COMMUNICATION_REQUEST,NORMAL,"Пиши мне в тг [АККАУНТ], тут н",Проверено
KK_HIN_013330,SECRET_COMMUNICATION_REQUEST,NORMAL,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_012956,SECRET_COMMUNICATION_REQUEST,NORMAL,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013148,SECRET_COMMUNICATION_REQUEST,NORMAL,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_013357,SECRET_COMMUNICATION_REQUEST,UNCERTAIN,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013216,SECRET_COMMUNICATION_REQUEST,UNCERTAIN,"Мұнда бақылап отыр, хатты тез ",Проверено
KK_HIN_013490,SECRET_COMMUNICATION_REQUEST,UNCERTAIN,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013118,SECRET_COMMUNICATION_REQUEST,UNCERTAIN,"Маған тг-ға жаз [АККАУНТ], мұн",Проверено
KK_HIN_013370,SECRET_COMMUNICATION_REQUEST,UNCERTAIN,"Мұнда бақылап отыр, хатты тез ",Проверено
