dialogue_id,target_subtype,source_id,text,language
RU_HIN_009429,CRIMINAL_RECRUITMENT,SRC_000004,"Открыта вакансия жұмыс курьер, писать в ЛС, большие деньги.",RU
RU_HIN_010106,CRIMINAL_RECRUITMENT,SRC_000003,"Ты лох, жұмыс курьер тебе в помощь! Переводи деньги.",KK
RU_HIN_009077,CRIMINAL_RECRUITMENT,SRC_000001,"Ты лох, жұмыс курьер тебе в помощь! Переводи деньги.",MIXED
RU_HIN_010392,CRIMINAL_RECRUITMENT,SRC_000004,"Нужны люди на дроп кз. Оплата криптой, без залога.",KK
RU_HIN_009440,CRIMINAL_RECRUITMENT,SRC_000005,"Открыта вакансия легкие деньги, писать в ЛС, большие деньги.",KK
RU_HIN_010337,CRIMINAL_RECRUITMENT,SRC_000004,"Открыта вакансия қомақты табыс, писать в ЛС, большие деньги.",MIXED
RU_HIN_009865,CRIMINAL_RECRUITMENT,SRC_000001,"Нужны люди на қомақты табыс. Оплата криптой, без залога.",MIXED
RU_HIN_010081,CRIMINAL_RECRUITMENT,SRC_000004,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",KK
RU_HIN_009355,CRIMINAL_RECRUITMENT,SRC_000005,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",KK
RU_HIN_009366,CRIMINAL_RECRUITMENT,SRC_000004,Мой кот вчера устроил закладка дома.,KK
RU_HIN_009310,CRIMINAL_RECRUITMENT,SRC_000004,"Вчера в новостях говорили про закладка, ужас какой-то.",RU
RU_HIN_009737,CRIMINAL_RECRUITMENT,SRC_000001,Что значит закладка?,RU
RU_HIN_009999,CRIMINAL_RECRUITMENT,SRC_000003,"Нужны люди на дроп кз. Оплата криптой, без залога.",RU
RU_HIN_009622,CRIMINAL_RECRUITMENT,SRC_000001,Что значит закладка?,KK
RU_HIN_009544,CRIMINAL_RECRUITMENT,SRC_000005,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",KK
RU_HIN_010141,CRIMINAL_RECRUITMENT,SRC_000005,"Нужны люди на легкие деньги. Оплата криптой, без залога.",MIXED
RU_HIN_010297,CRIMINAL_RECRUITMENT,SRC_000005,"Нужны люди на легкие деньги. Оплата криптой, без залога.",KK
RU_HIN_009555,CRIMINAL_RECRUITMENT,SRC_000004,"Нужны люди на легкие деньги. Оплата криптой, без залога.",RU
RU_HIN_009680,CRIMINAL_RECRUITMENT,SRC_000001,"Вчера в новостях говорили про легкие деньги, ужас какой-то.",MIXED
RU_HIN_009050,CRIMINAL_RECRUITMENT,SRC_000003,"Открыта вакансия закладка, писать в ЛС, большие деньги.",RU
RU_HIN_009491,CRIMINAL_RECRUITMENT,SRC_000001,"Ты лох, легкие деньги тебе в помощь! Переводи деньги.",MIXED
RU_HIN_009317,CRIMINAL_RECRUITMENT,SRC_000003,"Открыта вакансия закладка, писать в ЛС, большие деньги.",KK
RU_HIN_009905,CRIMINAL_RECRUITMENT,SRC_000003,"Нужны люди на дроп кз. Оплата криптой, без залога.",MIXED
RU_HIN_009637,CRIMINAL_RECRUITMENT,SRC_000001,"Нужны люди на дроп кз. Оплата криптой, без залога.",RU
RU_HIN_009561,CRIMINAL_RECRUITMENT,SRC_000002,"Открыта вакансия легкие деньги, писать в ЛС, большие деньги.",RU
RU_HIN_009487,CRIMINAL_RECRUITMENT,SRC_000004,"Нужны люди на жұмыс курьер. Оплата криптой, без залога.",MIXED
RU_HIN_009068,CRIMINAL_RECRUITMENT,SRC_000001,"Нужны люди на легкие деньги. Оплата криптой, без залога.",KK
RU_HIN_009812,CRIMINAL_RECRUITMENT,SRC_000003,"Нужны люди на жұмыс курьер. Оплата криптой, без залога.",RU
RU_HIN_009494,CRIMINAL_RECRUITMENT,SRC_000004,"Открыта вакансия легкие деньги, писать в ЛС, большие деньги.",KK
RU_HIN_009311,CRIMINAL_RECRUITMENT,SRC_000003,"Нужны люди на дроп кз. Оплата криптой, без залога.",KK
RU_HIN_010097,CRIMINAL_RECRUITMENT,SRC_000002,"Открыта вакансия жұмыс курьер, писать в ЛС, большие деньги.",KK
RU_HIN_010248,CRIMINAL_RECRUITMENT,SRC_000004,"Нужны люди на закладка. Оплата криптой, без залога.",RU
RU_HIN_009185,CRIMINAL_RECRUITMENT,SRC_000003,"Нужны люди на легкие деньги. Оплата криптой, без залога.",KK
RU_HIN_009307,CRIMINAL_RECRUITMENT,SRC_000004,"Ты лох, закладка тебе в помощь! Переводи деньги.",KK
RU_HIN_009853,CRIMINAL_RECRUITMENT,SRC_000003,"Открыта вакансия қомақты табыс, писать в ЛС, большие деньги.",MIXED
RU_HIN_009793,CRIMINAL_RECRUITMENT,SRC_000003,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",MIXED
RU_HIN_009290,CRIMINAL_RECRUITMENT,SRC_000003,"Нужны люди на жұмыс курьер. Оплата криптой, без залога.",RU
RU_HIN_009707,CRIMINAL_RECRUITMENT,SRC_000005,"Нужны люди на жұмыс курьер. Оплата криптой, без залога.",RU
RU_HIN_010330,CRIMINAL_RECRUITMENT,SRC_000001,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",MIXED
RU_HIN_009655,CRIMINAL_RECRUITMENT,SRC_000002,"Открыта вакансия закладка, писать в ЛС, большие деньги.",MIXED
RU_HIN_009523,CRIMINAL_RECRUITMENT,SRC_000001,"Открыта вакансия закладка, писать в ЛС, большие деньги.",MIXED
RU_HIN_009462,CRIMINAL_RECRUITMENT,SRC_000003,"Это была просто шутка про закладка, не воспринимай всерьез.",KK
RU_HIN_009931,CRIMINAL_RECRUITMENT,SRC_000005,"Нужны люди на жұмыс курьер. Оплата криптой, без залога.",KK
RU_HIN_010035,CRIMINAL_RECRUITMENT,SRC_000004,"Открыта вакансия жұмыс курьер, писать в ЛС, большие деньги.",MIXED
RU_HIN_009030,CRIMINAL_RECRUITMENT,SRC_000003,"Открыта вакансия жұмыс курьер, писать в ЛС, большие деньги.",MIXED
RU_HIN_009241,CRIMINAL_RECRUITMENT,SRC_000003,"Нужны люди на қомақты табыс. Оплата криптой, без залога.",KK
RU_HIN_009799,CRIMINAL_RECRUITMENT,SRC_000003,Что значит дроп кз?,MIXED
RU_HIN_009818,CRIMINAL_RECRUITMENT,SRC_000001,"Нужны люди на дроп кз. Оплата криптой, без залога.",KK
RU_HIN_009066,CRIMINAL_RECRUITMENT,SRC_000002,"Вчера в новостях говорили про легкие деньги, ужас какой-то.",KK
RU_HIN_009602,CRIMINAL_RECRUITMENT,SRC_000001,"Нужны люди на дроп кз. Оплата криптой, без залога.",MIXED
RU_HIN_009925,CRIMINAL_RECRUITMENT,SRC_000003,"Открыта вакансия қомақты табыс, писать в ЛС, большие деньги.",KK
RU_HIN_009755,CRIMINAL_RECRUITMENT,SRC_000005,"Нужны люди на жұмыс курьер. Оплата криптой, без залога.",KK
RU_HIN_009927,CRIMINAL_RECRUITMENT,SRC_000001,Мой кот вчера устроил жұмыс курьер дома.,MIXED
RU_HIN_010102,CRIMINAL_RECRUITMENT,SRC_000004,Что значит жұмыс курьер?,KK
RU_HIN_009248,CRIMINAL_RECRUITMENT,SRC_000002,"Нужны люди на легкие деньги. Оплата криптой, без залога.",RU
RU_HIN_009278,CRIMINAL_RECRUITMENT,SRC_000004,"Открыта вакансия қомақты табыс, писать в ЛС, большие деньги.",RU
RU_HIN_010403,CRIMINAL_RECRUITMENT,SRC_000004,"Нужны люди на легкие деньги. Оплата криптой, без залога.",RU
RU_HIN_010067,CRIMINAL_RECRUITMENT,SRC_000002,"Нужны люди на закладка. Оплата криптой, без залога.",RU
RU_HIN_009480,CRIMINAL_RECRUITMENT,SRC_000004,"Открыта вакансия қомақты табыс, писать в ЛС, большие деньги.",MIXED
RU_HIN_009427,CRIMINAL_RECRUITMENT,SRC_000005,"Ты лох, дроп кз тебе в помощь! Переводи деньги.",MIXED
RU_HIN_009124,CRIMINAL_RECRUITMENT,SRC_000002,"Открыта вакансия легкие деньги, писать в ЛС, большие деньги.",KK
RU_HIN_010170,CRIMINAL_RECRUITMENT,SRC_000005,"Вчера в новостях говорили про қомақты табыс, ужас какой-то.",MIXED
RU_HIN_009395,CRIMINAL_RECRUITMENT,SRC_000001,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",KK
RU_HIN_011617,GROUP_LOYALTY_PRESSURE,SRC_000003,"докажи преданность, или ты пожалеешь.",KK
RU_HIN_011869,GROUP_LOYALTY_PRESSURE,SRC_000002,Если ты с нами — докажи преданность. Мы не терпим слабаков.,KK
RU_HIN_010923,GROUP_LOYALTY_PRESSURE,SRC_000005,"сатқын болма, или ты пожалеешь.",KK
RU_HIN_010914,GROUP_LOYALTY_PRESSURE,SRC_000002,Если ты с нами — докажи преданность. Мы не терпим слабаков.,KK
RU_HIN_010952,GROUP_LOYALTY_PRESSURE,SRC_000001,"сатқын болма, или ты пожалеешь.",MIXED
RU_HIN_011362,GROUP_LOYALTY_PRESSURE,SRC_000002,Если ты с нами — иначе ты предатель. Мы не терпим слабаков.,MIXED
RU_HIN_011564,GROUP_LOYALTY_PRESSURE,SRC_000003,"иначе ты предатель, или ты пожалеешь.",RU
RU_HIN_011242,GROUP_LOYALTY_PRESSURE,SRC_000001,"докажи преданность, или ты пожалеешь.",RU
RU_HIN_011773,GROUP_LOYALTY_PRESSURE,SRC_000002,"Ты лох, иначе ты предатель тебе в помощь! Переводи деньги.",KK
RU_HIN_010760,GROUP_LOYALTY_PRESSURE,SRC_000001,"иначе ты предатель, или ты пожалеешь.",MIXED
RU_HIN_011389,GROUP_LOYALTY_PRESSURE,SRC_000002,"сатқын болма, или ты пожалеешь.",RU
RU_HIN_011933,GROUP_LOYALTY_PRESSURE,SRC_000004,"иначе ты предатель, или ты пожалеешь.",KK
RU_HIN_011213,GROUP_LOYALTY_PRESSURE,SRC_000002,Что значит сатқын болма?,KK
RU_HIN_011883,GROUP_LOYALTY_PRESSURE,SRC_000003,Если ты с нами — сатқын болма. Мы не терпим слабаков.,KK
RU_HIN_010571,GROUP_LOYALTY_PRESSURE,SRC_000002,Если ты с нами — иначе ты предатель. Мы не терпим слабаков.,KK
RU_HIN_011769,GROUP_LOYALTY_PRESSURE,SRC_000003,"иначе ты предатель, или ты пожалеешь.",MIXED
RU_HIN_011992,GROUP_LOYALTY_PRESSURE,SRC_000004,"Вчера в новостях говорили про докажи преданность, ужас какой-то.",KK
RU_HIN_011108,GROUP_LOYALTY_PRESSURE,SRC_000003,Если ты с нами — докажи преданность. Мы не терпим слабаков.,RU
RU_HIN_010934,GROUP_LOYALTY_PRESSURE,SRC_000002,"докажи преданность, или ты пожалеешь.",KK
RU_HIN_010552,GROUP_LOYALTY_PRESSURE,SRC_000002,Если ты с нами — сатқын болма. Мы не терпим слабаков.,RU
RU_HIN_011700,GROUP_LOYALTY_PRESSURE,SRC_000005,"докажи преданность, или ты пожалеешь.",KK
RU_HIN_011629,GROUP_LOYALTY_PRESSURE,SRC_000003,"сатқын болма, или ты пожалеешь.",MIXED
RU_HIN_011691,GROUP_LOYALTY_PRESSURE,SRC_000005,"Ты лох, иначе ты предатель тебе в помощь! Переводи деньги.",MIXED
RU_HIN_011750,GROUP_LOYALTY_PRESSURE,SRC_000005,Что значит иначе ты предатель?,KK
RU_HIN_011920,GROUP_LOYALTY_PRESSURE,SRC_000005,"сатқын болма, или ты пожалеешь.",KK
RU_HIN_010933,GROUP_LOYALTY_PRESSURE,SRC_000004,"иначе ты предатель, или ты пожалеешь.",KK
RU_HIN_011953,GROUP_LOYALTY_PRESSURE,SRC_000003,"Вчера в новостях говорили про иначе ты предатель, ужас какой-то.",KK
RU_HIN_011971,GROUP_LOYALTY_PRESSURE,SRC_000001,"докажи преданность, или ты пожалеешь.",KK
RU_HIN_011735,GROUP_LOYALTY_PRESSURE,SRC_000005,"докажи преданность, или ты пожалеешь.",RU
RU_HIN_011782,GROUP_LOYALTY_PRESSURE,SRC_000004,Если ты с нами — сатқын болма. Мы не терпим слабаков.,MIXED
RU_HIN_011586,GROUP_LOYALTY_PRESSURE,SRC_000002,"Ты лох, иначе ты предатель тебе в помощь! Переводи деньги.",RU
RU_HIN_011111,GROUP_LOYALTY_PRESSURE,SRC_000005,Если ты с нами — сатқын болма. Мы не терпим слабаков.,RU
RU_HIN_011785,GROUP_LOYALTY_PRESSURE,SRC_000001,"Ты лох, сатқын болма тебе в помощь! Переводи деньги.",RU
RU_HIN_011542,GROUP_LOYALTY_PRESSURE,SRC_000001,"Ты лох, сатқын болма тебе в помощь! Переводи деньги.",RU
RU_HIN_010721,GROUP_LOYALTY_PRESSURE,SRC_000003,"Скину фотки в иначе ты предатель, посмотришь.",MIXED
RU_HIN_010840,GROUP_LOYALTY_PRESSURE,SRC_000003,"сатқын болма, или ты пожалеешь.",RU
RU_HIN_010924,GROUP_LOYALTY_PRESSURE,SRC_000004,"Ты лох, докажи преданность тебе в помощь! Переводи деньги.",MIXED
RU_HIN_010929,GROUP_LOYALTY_PRESSURE,SRC_000004,"сатқын болма, или ты пожалеешь.",MIXED
RU_HIN_011606,GROUP_LOYALTY_PRESSURE,SRC_000004,Если ты с нами — докажи преданность. Мы не терпим слабаков.,KK
RU_HIN_010577,GROUP_LOYALTY_PRESSURE,SRC_000004,"Это была просто шутка про сатқын болма, не воспринимай всерьез.",RU
RU_HIN_011892,GROUP_LOYALTY_PRESSURE,SRC_000003,"иначе ты предатель, или ты пожалеешь.",RU
RU_HIN_010940,GROUP_LOYALTY_PRESSURE,SRC_000001,"иначе ты предатель, или ты пожалеешь.",RU
RU_HIN_011837,GROUP_LOYALTY_PRESSURE,SRC_000005,"Ты лох, сатқын болма тебе в помощь! Переводи деньги.",RU
RU_HIN_011365,GROUP_LOYALTY_PRESSURE,SRC_000005,"докажи преданность, или ты пожалеешь.",RU
RU_HIN_011581,GROUP_LOYALTY_PRESSURE,SRC_000003,"иначе ты предатель, или ты пожалеешь.",RU
RU_HIN_010855,GROUP_LOYALTY_PRESSURE,SRC_000001,"иначе ты предатель, или ты пожалеешь.",RU
RU_HIN_010866,GROUP_LOYALTY_PRESSURE,SRC_000001,Если ты с нами — сатқын болма. Мы не терпим слабаков.,MIXED
RU_HIN_010810,GROUP_LOYALTY_PRESSURE,SRC_000003,Если ты с нами — докажи преданность. Мы не терпим слабаков.,MIXED
RU_HIN_011237,GROUP_LOYALTY_PRESSURE,SRC_000005,"иначе ты предатель, или ты пожалеешь.",KK
RU_HIN_011499,GROUP_LOYALTY_PRESSURE,SRC_000002,Если ты с нами — сатқын болма. Мы не терпим слабаков.,MIXED
RU_HIN_011122,GROUP_LOYALTY_PRESSURE,SRC_000002,"иначе ты предатель, или ты пожалеешь.",MIXED
RU_HIN_011044,GROUP_LOYALTY_PRESSURE,SRC_000005,"Скину фотки в иначе ты предатель, посмотришь.",KK
RU_HIN_011641,GROUP_LOYALTY_PRESSURE,SRC_000005,"докажи преданность, или ты пожалеешь.",MIXED
RU_HIN_011797,GROUP_LOYALTY_PRESSURE,SRC_000003,"докажи преданность, или ты пожалеешь.",MIXED
RU_HIN_011055,GROUP_LOYALTY_PRESSURE,SRC_000004,"сатқын болма, или ты пожалеешь.",KK
RU_HIN_011180,GROUP_LOYALTY_PRESSURE,SRC_000002,"сатқын болма, или ты пожалеешь.",MIXED
RU_HIN_010550,GROUP_LOYALTY_PRESSURE,SRC_000005,"иначе ты предатель, или ты пожалеешь.",KK
RU_HIN_010991,GROUP_LOYALTY_PRESSURE,SRC_000001,Что значит докажи преданность?,RU
RU_HIN_010817,GROUP_LOYALTY_PRESSURE,SRC_000002,Если ты с нами — иначе ты предатель. Мы не терпим слабаков.,KK
RU_HIN_011405,GROUP_LOYALTY_PRESSURE,SRC_000005,"Ты лох, докажи преданность тебе в помощь! Переводи деньги.",KK
RU_HIN_011137,GROUP_LOYALTY_PRESSURE,SRC_000003,Если ты с нами — иначе ты предатель. Мы не терпим слабаков.,RU
RU_HIN_011061,GROUP_LOYALTY_PRESSURE,SRC_000004,"докажи преданность, или ты пожалеешь.",RU
RU_HIN_010987,GROUP_LOYALTY_PRESSURE,SRC_000003,Если ты с нами — иначе ты предатель. Мы не терпим слабаков.,RU
RU_HIN_010568,GROUP_LOYALTY_PRESSURE,SRC_000004,"иначе ты предатель, или ты пожалеешь.",KK
RU_HIN_011312,GROUP_LOYALTY_PRESSURE,SRC_000005,"иначе ты предатель, или ты пожалеешь.",KK
RU_HIN_010994,GROUP_LOYALTY_PRESSURE,SRC_000005,Если ты с нами — докажи преданность. Мы не терпим слабаков.,MIXED
RU_HIN_010811,GROUP_LOYALTY_PRESSURE,SRC_000001,Что значит иначе ты предатель?,MIXED
RU_HIN_011597,GROUP_LOYALTY_PRESSURE,SRC_000003,"иначе ты предатель, или ты пожалеешь.",RU
RU_HIN_011748,GROUP_LOYALTY_PRESSURE,SRC_000005,Мой кот вчера устроил докажи преданность дома.,RU
RU_HIN_010685,GROUP_LOYALTY_PRESSURE,SRC_000005,"докажи преданность, или ты пожалеешь.",MIXED
RU_HIN_010807,GROUP_LOYALTY_PRESSURE,SRC_000004,"Ты лох, сатқын болма тебе в помощь! Переводи деньги.",MIXED
RU_HIN_011353,GROUP_LOYALTY_PRESSURE,SRC_000002,Если ты с нами — докажи преданность. Мы не терпим слабаков.,KK
RU_HIN_011293,GROUP_LOYALTY_PRESSURE,SRC_000001,Если ты с нами — иначе ты предатель. Мы не терпим слабаков.,MIXED
RU_HIN_010790,GROUP_LOYALTY_PRESSURE,SRC_000005,"докажи преданность, или ты пожалеешь.",RU
RU_HIN_011207,GROUP_LOYALTY_PRESSURE,SRC_000002,"докажи преданность, или ты пожалеешь.",KK
RU_HIN_011830,GROUP_LOYALTY_PRESSURE,SRC_000005,Мой кот вчера устроил сатқын болма дома.,MIXED
RU_HIN_011155,GROUP_LOYALTY_PRESSURE,SRC_000003,Если ты с нами — сатқын болма. Мы не терпим слабаков.,MIXED
RU_HIN_011023,GROUP_LOYALTY_PRESSURE,SRC_000004,Если ты с нами — иначе ты предатель. Мы не терпим слабаков.,RU
RU_HIN_010962,GROUP_LOYALTY_PRESSURE,SRC_000001,Если ты с нами — докажи преданность. Мы не терпим слабаков.,MIXED
RU_HIN_011431,GROUP_LOYALTY_PRESSURE,SRC_000001,Если ты с нами — докажи преданность. Мы не терпим слабаков.,RU
RU_HIN_011535,GROUP_LOYALTY_PRESSURE,SRC_000003,Если ты с нами — докажи преданность. Мы не терпим слабаков.,RU
RU_HIN_010530,GROUP_LOYALTY_PRESSURE,SRC_000002,"Ты лох, сатқын болма тебе в помощь! Переводи деньги.",MIXED
RU_HIN_010741,GROUP_LOYALTY_PRESSURE,SRC_000001,"сатқын болма, или ты пожалеешь.",KK
RU_HIN_011299,GROUP_LOYALTY_PRESSURE,SRC_000001,"докажи преданность, или ты пожалеешь.",RU
RU_HIN_011318,GROUP_LOYALTY_PRESSURE,SRC_000003,"иначе ты предатель, или ты пожалеешь.",KK
RU_HIN_010566,GROUP_LOYALTY_PRESSURE,SRC_000001,"иначе ты предатель, или ты пожалеешь.",RU
RU_HIN_011102,GROUP_LOYALTY_PRESSURE,SRC_000003,"Ты лох, иначе ты предатель тебе в помощь! Переводи деньги.",KK
RU_HIN_011425,GROUP_LOYALTY_PRESSURE,SRC_000005,Если ты с нами — докажи преданность. Мы не терпим слабаков.,MIXED
RU_HIN_011255,GROUP_LOYALTY_PRESSURE,SRC_000003,Если ты с нами — сатқын болма. Мы не терпим слабаков.,KK
RU_HIN_011427,GROUP_LOYALTY_PRESSURE,SRC_000001,Что значит иначе ты предатель?,MIXED
RU_HIN_011602,GROUP_LOYALTY_PRESSURE,SRC_000004,Если ты с нами — сатқын болма. Мы не терпим слабаков.,RU
RU_HIN_010748,GROUP_LOYALTY_PRESSURE,SRC_000004,"докажи преданность, или ты пожалеешь.",RU
RU_HIN_010778,GROUP_LOYALTY_PRESSURE,SRC_000005,"иначе ты предатель, или ты пожалеешь.",MIXED
RU_HIN_011903,GROUP_LOYALTY_PRESSURE,SRC_000005,"иначе ты предатель, или ты пожалеешь.",KK
RU_HIN_011567,GROUP_LOYALTY_PRESSURE,SRC_000005,Если ты с нами — иначе ты предатель. Мы не терпим слабаков.,MIXED
RU_HIN_010980,GROUP_LOYALTY_PRESSURE,SRC_000005,Как переводится сатқын болма на английский?,RU
RU_HIN_010927,GROUP_LOYALTY_PRESSURE,SRC_000004,Если ты с нами — сатқын болма. Мы не терпим слабаков.,RU
RU_HIN_010624,GROUP_LOYALTY_PRESSURE,SRC_000002,Если ты с нами — докажи преданность. Мы не терпим слабаков.,KK
RU_HIN_011670,GROUP_LOYALTY_PRESSURE,SRC_000002,Что значит докажи преданность?,MIXED
RU_HIN_010895,GROUP_LOYALTY_PRESSURE,SRC_000005,Что значит сатқын болма?,MIXED
RU_HIN_013117,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Удали сообщение и пиши в Threema, менты могут читать.",RU
RU_HIN_013369,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",MIXED
RU_HIN_012423,SECRET_COMMUNICATION_REQUEST,SRC_000003,Как переводится Session на английский?,KK
RU_HIN_012414,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",RU
RU_HIN_012452,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Удали сообщение и пиши в Threema, менты могут читать.",RU
RU_HIN_012862,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",MIXED
RU_HIN_013064,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Ты лох, жабық чатқа өт тебе в помощь! Переводи деньги.",RU
RU_HIN_012742,SECRET_COMMUNICATION_REQUEST,SRC_000003,Что значит пиши в Threema?,KK
RU_HIN_013273,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Здесь небезопасно, Session, там обсудим детали.",KK
RU_HIN_012260,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",MIXED
RU_HIN_012889,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Это была просто шутка про Session, не воспринимай всерьез.",MIXED
RU_HIN_013433,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Здесь небезопасно, Session, там обсудим детали.",KK
RU_HIN_012713,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Удали сообщение и секрет чатқа өт, менты могут читать.",RU
RU_HIN_013383,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",RU
RU_HIN_012071,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Ты лох, Session тебе в помощь! Переводи деньги.",KK
RU_HIN_013269,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Здесь небезопасно, пиши в Threema, там обсудим детали.",MIXED
RU_HIN_013492,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Ты лох, пиши в Threema тебе в помощь! Переводи деньги.",RU
RU_HIN_012608,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Удали сообщение и Session, менты могут читать.",RU
RU_HIN_012434,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Удали сообщение и секрет чатқа өт, менты могут читать.",KK
RU_HIN_012052,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Здесь небезопасно, пиши в Threema, там обсудим детали.",RU
RU_HIN_013200,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",KK
RU_HIN_013129,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",KK
RU_HIN_013191,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, Session, там обсудим детали.",RU
RU_HIN_013250,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Ты лох, Session тебе в помощь! Переводи деньги.",MIXED
RU_HIN_013420,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Здесь небезопасно, пиши в Threema, там обсудим детали.",RU
RU_HIN_012433,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Здесь небезопасно, Session, там обсудим детали.",KK
RU_HIN_013453,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Удали сообщение и пиши в Threema, менты могут читать.",MIXED
RU_HIN_013471,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Здесь небезопасно, пиши в Threema, там обсудим детали.",MIXED
RU_HIN_013235,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",RU
RU_HIN_013282,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",RU
RU_HIN_013086,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",MIXED
RU_HIN_012611,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, пиши в Threema, там обсудим детали.",MIXED
RU_HIN_013285,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Удали сообщение и пиши в Threema, менты могут читать.",MIXED
RU_HIN_013042,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Ты лох, жабық чатқа өт тебе в помощь! Переводи деньги.",KK
RU_HIN_012221,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Здесь небезопасно, Session, там обсудим детали.",KK
RU_HIN_012340,SECRET_COMMUNICATION_REQUEST,SRC_000004,Как переводится пиши в Threema на английский?,KK
RU_HIN_012424,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",MIXED
RU_HIN_012429,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Здесь небезопасно, Session, там обсудим детали.",MIXED
RU_HIN_013106,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",KK
RU_HIN_012077,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Здесь небезопасно, Session, там обсудим детали.",RU
RU_HIN_013392,SECRET_COMMUNICATION_REQUEST,SRC_000002,Мой кот вчера устроил пиши в Threema дома.,MIXED
RU_HIN_012440,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Ты лох, пиши в Threema тебе в помощь! Переводи деньги.",RU
RU_HIN_013337,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Здесь небезопасно, Session, там обсудим детали.",MIXED
RU_HIN_012865,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Здесь небезопасно, пиши в Threema, там обсудим детали.",KK
RU_HIN_013081,SECRET_COMMUNICATION_REQUEST,SRC_000003,Мой кот вчера устроил Session дома.,KK
RU_HIN_012355,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",RU
RU_HIN_012366,SECRET_COMMUNICATION_REQUEST,SRC_000002,Что значит секрет чатқа өт?,KK
RU_HIN_012310,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Удали сообщение и пиши в Threema, менты могут читать.",RU
RU_HIN_012737,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, Session, там обсудим детали.",KK
RU_HIN_012999,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Удали сообщение и Session, менты могут читать.",KK
RU_HIN_012622,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Это была просто шутка про секрет чатқа өт, не воспринимай всерьез.",KK
RU_HIN_012544,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",RU
RU_HIN_013141,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Удали сообщение и жабық чатқа өт, менты могут читать.",RU
